CustomerID,Gender,Age,Tenure,ContractType,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,StreamingTV,OnlineSecurity,PaperlessBilling,Churn
CUST00266,Female,30,56,Month-to-month,Fiber optic,71.62,4023.65,Mailed check,Yes,No,No,Yes,0
CUST00267,Female,54,58,Month-to-month,Fiber optic,70.18,4080.25,Electronic check,No,No,No,No,0
CUST00268,Female,39,33,Month-to-month,DSL,41.63,1380.58,Bank transfer,No,Yes,Yes,No,1
CUST00269,Male,29,22,Two year,DSL,54.9,1164.73,Electronic check,No,Yes,No,Yes,0
CUST00270,Male,19,42,Month-to-month,Fiber optic,67.97,2851.99,Credit card,Yes,No,No,Yes,1
CUST00271,Female,54,39,One year,DSL,44.46,1705.69,Electronic check,No,Yes,No,Yes,0
CUST00272,Female,24,46,One year,DSL,41.42,1890.59,Mailed check,No,Yes,No,Yes,0
CUST00273,Female,43,40,One year,Fiber optic,83.81,3439.37,Mailed check,No,Yes,No,No,0
CUST00274,Female,43,46,One year,Fiber optic,73.7,3400.65,Credit card,No,Yes,No,Yes,0
CUST00275,Male,41,19,Month-to-month,DSL,46.57,930.56,Credit card,No,Yes,No,Yes,0
CUST00276,Female,29,64,Two year,Fiber optic,62.6,4104.39,Credit card,No,No,No,Yes,0
CUST00277,Male,33,67,One year,Fiber optic,94.5,6290.78,Electronic check,Yes,Yes,No,Yes,1
CUST00278,Female,40,23,One year,DSL,46.55,1015.06,Electronic check,Yes,No,Yes,Yes,0
CUST00279,Male,57,35,Two year,Fiber optic,80.66,2891.92,Bank transfer,No,No,No,No,0
CUST00280,Female,79,44,One year,Fiber optic,70.12,3022.81,Credit card,No,No,Yes,Yes,0
CUST00281,Female,77,1,One year,No,28.76,-18.97,Bank transfer,No,Yes,Yes,No,1
CUST00282,Female,26,27,Two year,DSL,52.89,1454.42,Bank transfer,No,Yes,No,No,0
CUST00283,Female,49,25,Month-to-month,Fiber optic,76.5,1881.17,Mailed check,Yes,No,No,No,1
CUST00284,Male,32,22,Month-to-month,Fiber optic,60.6,1347.26,Bank transfer,No,No,No,Yes,0
CUST00285,Female,54,35,Month-to-month,DSL,66.15,2340.45,Mailed check,No,No,Yes,Yes,0
CUST00286,Male,30,5,Month-to-month,Fiber optic,65.51,233.68,Credit card,No,Yes,Yes,Yes,1
CUST00287,Male,22,34,One year,DSL,58.96,2089.22,Mailed check,No,Yes,Yes,Yes,0
CUST00288,Male,28,37,One year,DSL,50.4,1980.61,Credit card,No,Yes,Yes,Yes,0
CUST00289,Male,27,34,One year,DSL,46.36,1570.74,Electronic check,Yes,Yes,No,Yes,0
CUST00290,Female,69,52,Two year,DSL,46.93,2480.57,Bank transfer,Yes,Yes,No,Yes,0
CUST00291,Male,30,37,Month-to-month,Fiber optic,56.63,2218.78,Credit card,No,Yes,No,Yes,1
CUST00292,Male,58,58,One year,DSL,63.9,3722.54,Electronic check,No,Yes,No,Yes,0
CUST00293,Male,70,42,Month-to-month,Fiber optic,60.78,2487.26,Electronic check,No,No,No,Yes,1
CUST00294,Female,63,3,Month-to-month,DSL,67.81,219.86,Credit card,No,No,Yes,Yes,0
CUST00295,Female,67,4,Month-to-month,Fiber optic,86.81,299.88,Mailed check,Yes,Yes,Yes,No,1
CUST00296,Female,32,67,Two year,Fiber optic,59.85,4003.2,Credit card,No,No,No,Yes,0
CUST00297,Female,59,44,Month-to-month,DSL,29.63,1366.16,Bank transfer,No,No,No,No,0
CUST00298,Male,73,24,One year,Fiber optic,64.41,1611.25,Electronic check,No,Yes,No,Yes,0
CUST00299,Male,24,10,Month-to-month,Fiber optic,68.14,613.55,Mailed check,No,Yes,No,No,1
CUST00300,Female,57,28,Month-to-month,Fiber optic,51.33,1465.87,Credit card,No,Yes,No,Yes,1
CUST00301,Male,45,33,Month-to-month,DSL,66.24,2172.26,Credit card,No,No,Yes,No,0
CUST00302,Male,49,13,Month-to-month,Fiber optic,72.56,897.98,Electronic check,Yes,Yes,No,Yes,0
CUST00303,Male,52,23,Two year,DSL,33.24,777.98,Credit card,Yes,Yes,Yes,No,0
CUST00304,Female,32,58,Month-to-month,DSL,40.36,2368.22,Bank transfer,Yes,No,Yes,Yes,0
CUST00305,Female,65,38,Two year,Fiber optic,60.88,2377.25,Mailed check,No,No,Yes,No,0
CUST00306,Male,53,25,Two year,DSL,55.71,1420.01,Bank transfer,Yes,Yes,No,Yes,0
CUST00307,Female,38,42,Two year,Fiber optic,32.13,1338.73,Electronic check,No,No,Yes,Yes,0
CUST00308,Female,23,35,Month-to-month,Fiber optic,38.4,1335.83,Mailed check,No,Yes,No,Yes,0
CUST00309,Female,18,38,Two year,Fiber optic,69.78,2722.84,Electronic check,No,No,No,Yes,1
CUST00310,Female,21,60,Month-to-month,DSL,57.96,3457.26,Electronic check,No,Yes,No,Yes,0
CUST00311,Female,28,15,Month-to-month,No,37.6,545.81,Bank transfer,Yes,No,No,Yes,0
CUST00312,Male,61,58,Month-to-month,Fiber optic,78.87,4574.59,Mailed check,No,No,No,No,1
CUST00313,Female,43,5,Two year,DSL,66.01,329.11,Electronic check,No,Yes,No,Yes,0
CUST00314,Male,78,55,Month-to-month,DSL,43.83,2393.68,Bank transfer,Yes,Yes,No,Yes,0
CUST00315,Male,54,7,Month-to-month,Fiber optic,62.76,500.64,Bank transfer,Yes,Yes,No,No,1
CUST00316,Female,40,26,Month-to-month,Fiber optic,69.74,1829.69,Mailed check,Yes,Yes,Yes,Yes,0
CUST00317,Male,46,70,Month-to-month,Fiber optic,91.85,6513.01,Credit card,No,Yes,Yes,No,1
CUST00318,Male,38,26,Month-to-month,Fiber optic,59.31,1622.67,Credit card,Yes,Yes,No,Yes,1
CUST00319,Male,65,45,Two year,DSL,23.31,1077.89,Electronic check,No,Yes,Yes,Yes,0
CUST00320,Female,62,40,Month-to-month,DSL,56.23,2239,Credit card,No,Yes,Yes,Yes,0
CUST00321,Female,62,24,Two year,DSL,70.91,1633.37,Mailed check,Yes,No,No,No,0
CUST00322,Male,66,17,One year,Fiber optic,80.85,1343.63,Credit card,No,No,No,No,0
CUST00323,Female,44,11,Two year,DSL,41.47,531.61,Mailed check,Yes,Yes,No,Yes,1
CUST00324,Female,56,50,Month-to-month,DSL,55.92,2778.57,Electronic check,Yes,No,No,Yes,1
CUST00325,Female,57,38,One year,DSL,31.05,1143.07,Credit card,Yes,No,No,No,0
CUST00326,Female,30,9,Month-to-month,Fiber optic,44.6,459.56,Mailed check,No,No,No,Yes,1
CUST00327,Male,40,53,Month-to-month,Fiber optic,60.1,3192.61,Mailed check,No,No,Yes,Yes,1
CUST00328,Male,76,28,One year,DSL,51.49,1440.31,Mailed check,Yes,No,Yes,Yes,0
CUST00329,Female,33,40,One year,No,62.31,2531.9,Bank transfer,Yes,No,Yes,No,0
CUST00330,Female,47,8,One year,DSL,38.07,245.8,Electronic check,No,Yes,Yes,Yes,1
CUST00331,Male,78,62,One year,DSL,59.18,3651.5,Mailed check,No,Yes,Yes,Yes,0
CUST00332,Male,21,36,Month-to-month,DSL,43.36,1621.9,Bank transfer,Yes,Yes,No,Yes,1
CUST00333,Female,57,13,One year,DSL,38.12,515.67,Bank transfer,No,No,No,No,0
CUST00334,Male,33,71,Month-to-month,DSL,50.2,3600.62,Mailed check,No,No,No,Yes,0
CUST00335,Female,48,38,Month-to-month,Fiber optic,67.11,2616.42,Electronic check,Yes,Yes,No,Yes,1
CUST00336,Female,70,39,One year,Fiber optic,60.17,2398.18,Credit card,Yes,Yes,Yes,Yes,1
CUST00337,Male,59,53,Two year,Fiber optic,74.12,3910.99,Bank transfer,Yes,No,No,Yes,0
CUST00338,Male,42,2,Month-to-month,Fiber optic,79.09,163.29,Mailed check,No,Yes,Yes,Yes,1
CUST00339,Female,61,54,Month-to-month,Fiber optic,75.12,3965.53,Electronic check,Yes,No,No,No,0
CUST00340,Female,29,32,Month-to-month,DSL,59.84,1994.62,Electronic check,No,No,No,Yes,1
CUST00341,Male,43,70,Month-to-month,Fiber optic,55.94,3938.64,Mailed check,No,No,Yes,Yes,1
CUST00342,Female,54,18,One year,Fiber optic,66.23,1145.05,Bank transfer,No,Yes,Yes,Yes,0
CUST00343,Male,65,33,One year,No,35.44,1090.69,Credit card,Yes,No,No,Yes,0
CUST00344,Female,50,49,One year,DSL,64.68,3145.88,Electronic check,No,Yes,Yes,Yes,0
CUST00345,Male,45,46,Two year,DSL,40.32,1848.22,Credit card,No,No,No,No,0
CUST00346,Male,26,45,Month-to-month,Fiber optic,48.19,2171.93,Electronic check,No,No,No,Yes,1
CUST00347,Male,29,55,Month-to-month,Fiber optic,88.38,4791.7,Electronic check,No,No,Yes,No,1
CUST00348,Female,22,56,Month-to-month,DSL,57.29,3166.06,Electronic check,No,No,Yes,No,1
CUST00349,Female,71,50,Two year,Fiber optic,50.75,2552.26,Bank transfer,No,Yes,No,Yes,0
CUST00350,Male,69,53,One year,DSL,57.91,3196.6,Bank transfer,No,No,No,Yes,0
CUST00351,Female,71,27,One year,No,30.92,852.54,Mailed check,Yes,Yes,No,Yes,0
CUST00352,Male,45,18,Month-to-month,DSL,51.62,950.4,Credit card,No,No,No,Yes,1
CUST00353,Male,73,26,Month-to-month,DSL,48.59,1199.29,Credit card,No,Yes,No,Yes,0
CUST00354,Female,52,47,Two year,DSL,64.93,3051.9,Mailed check,No,No,Yes,No,0
CUST00355,Female,22,18,Month-to-month,Fiber optic,73.08,1248.39,Bank transfer,No,No,No,No,1
CUST00356,Male,51,50,One year,DSL,41.23,2055.28,Credit card,No,No,No,Yes,0
CUST00357,Female,63,6,Month-to-month,Fiber optic,72.43,525.1,Mailed check,Yes,No,No,Yes,1
CUST00358,Female,51,28,Month-to-month,Fiber optic,78.63,2168.4,Electronic check,No,Yes,Yes,Yes,1
CUST00359,Male,30,42,One year,DSL,25.67,1087.37,Credit card,Yes,No,No,Yes,0
CUST00360,Male,56,68,Month-to-month,Fiber optic,64.82,4359.97,Bank transfer,No,No,No,Yes,1
CUST00361,Female,59,57,One year,DSL,40.64,2343.67,Credit card,Yes,No,Yes,Yes,0
CUST00362,Male,62,7,One year,DSL,50.36,339.48,Electronic check,No,No,No,Yes,0
CUST00363,Male,65,41,Month-to-month,DSL,49.74,1957.22,Bank transfer,No,No,No,Yes,0
CUST00364,Female,75,41,One year,DSL,60.48,2475.7,Bank transfer,Yes,Yes,Yes,Yes,0
CUST00365,Male,31,12,Month-to-month,Fiber optic,54.07,742.53,Mailed check,Yes,No,No,No,0
CUST00366,Male,28,25,Month-to-month,DSL,46.69,1192.58,Bank transfer,No,No,No,Yes,1
CUST00367,Female,59,17,One year,Fiber optic,54.57,939.72,Mailed check,Yes,Yes,No,No,1
CUST00368,Female,55,41,Month-to-month,Fiber optic,103.4,4213.31,Bank transfer,No,No,No,No,1
CUST00369,Male,21,50,Month-to-month,Fiber optic,52.1,2584.51,Electronic check,No,No,No,Yes,0
CUST00370,Male,70,15,Two year,No,22.43,413.13,Electronic check,No,No,Yes,Yes,0
CUST00371,Female,50,2,Month-to-month,No,51.67,92.92,Electronic check,No,No,No,No,1
CUST00372,Female,24,44,Two year,Fiber optic,64.68,2860.55,Electronic check,No,No,No,Yes,1
CUST00373,Female,73,21,Two year,Fiber optic,70.95,1513.85,Electronic check,Yes,No,No,Yes,0
CUST00374,Female,58,22,Month-to-month,DSL,31.05,624.37,Credit card,No,No,No,No,1
CUST00375,Male,25,58,Month-to-month,Fiber optic,80.76,4567.28,Electronic check,No,Yes,No,No,1
CUST00376,Female,54,61,Month-to-month,Fiber optic,76.2,4591.11,Bank transfer,No,No,No,Yes,1
CUST00377,Female,68,67,Month-to-month,No,27.67,1781.17,Mailed check,Yes,No,Yes,No,0
CUST00378,Male,27,53,Two year,DSL,46.27,2520.49,Credit card,No,No,No,No,0
CUST00379,Female,60,56,One year,DSL,46.56,2558.93,Bank transfer,Yes,No,Yes,Yes,0
CUST00380,Male,74,22,Month-to-month,DSL,34.61,731.53,Electronic check,Yes,No,No,Yes,1
CUST00381,Female,32,59,One year,Fiber optic,80.03,4747.84,Electronic check,No,Yes,Yes,Yes,0
CUST00382,Female,55,54,Two year,DSL,54.31,2902.52,Bank transfer,Yes,Yes,No,Yes,0
CUST00383,Female,32,62,Month-to-month,Fiber optic,66.76,4183.46,Credit card,No,Yes,Yes,Yes,1
CUST00384,Male,22,55,One year,Fiber optic,86.68,4880.99,Mailed check,No,No,No,Yes,1
CUST00385,Male,46,54,One year,DSL,46.34,2565.13,Mailed check,Yes,Yes,No,Yes,0
CUST00386,Female,36,24,Month-to-month,Fiber optic,77.67,1905.25,Mailed check,No,No,No,No,0
CUST00387,Male,71,25,Month-to-month,Fiber optic,51.44,1254.05,Mailed check,No,Yes,Yes,No,1
CUST00388,Male,68,48,One year,DSL,42.07,2008.16,Electronic check,Yes,Yes,Yes,Yes,0
CUST00389,Male,27,62,Month-to-month,Fiber optic,72.95,4528.47,Credit card,No,No,No,Yes,1
CUST00390,Male,29,44,Month-to-month,No,52.94,2392.22,Electronic check,Yes,No,Yes,Yes,0
CUST00391,Male,71,38,One year,No,30.65,1167.2,Credit card,No,Yes,Yes,Yes,0
CUST00392,Male,21,64,One year,Fiber optic,43.82,2793.88,Mailed check,No,No,No,Yes,1
CUST00393,Female,48,68,Month-to-month,Fiber optic,64.06,4432.46,Bank transfer,No,No,Yes,Yes,1
CUST00394,Female,35,55,Month-to-month,DSL,35.54,2006.88,Bank transfer,No,No,Yes,No,1
CUST00395,Male,33,8,Month-to-month,No,33.94,194.99,Electronic check,No,No,No,Yes,1
CUST00396,Female,57,69,Month-to-month,DSL,71.71,4979.17,Bank transfer,Yes,Yes,Yes,Yes,1
CUST00397,Female,53,27,Month-to-month,Fiber optic,56.89,1512.13,Electronic check,No,Yes,Yes,No,1
CUST00398,Female,42,44,Month-to-month,DSL,49.23,2304.37,Electronic check,Yes,No,No,No,1
CUST00399,Female,40,25,Month-to-month,DSL,41.56,1031.83,Credit card,Yes,Yes,Yes,Yes,1
CUST00400,Male,29,27,Month-to-month,DSL,58.97,1609.96,Mailed check,No,No,Yes,Yes,1
CUST00401,Female,51,39,Month-to-month,Fiber optic,46.52,1867.32,Mailed check,No,Yes,No,Yes,0
CUST00402,Female,53,14,Month-to-month,Fiber optic,26.7,446.77,Mailed check,No,Yes,No,Yes,0
CUST00403,Male,54,5,Month-to-month,Fiber optic,77.57,418.81,Mailed check,Yes,No,Yes,Yes,1
CUST00404,Male,20,26,Month-to-month,DSL,55.16,1464.5,Credit card,No,No,No,Yes,1
CUST00405,Female,26,37,Two year,Fiber optic,76.11,2870.65,Mailed check,No,Yes,No,Yes,0
CUST00406,Female,78,67,Month-to-month,DSL,51.92,3481.98,Mailed check,No,Yes,No,No,1
CUST00407,Female,70,63,One year,DSL,53.76,3382.23,Bank transfer,No,No,No,No,0
CUST00408,Female,35,29,Two year,Fiber optic,72.2,2135.13,Mailed check,Yes,No,Yes,Yes,0
CUST00409,Female,60,2,Month-to-month,No,36.81,110.58,Mailed check,No,Yes,No,Yes,1
CUST00410,Female,52,61,Two year,DSL,36.4,2228.08,Electronic check,No,No,Yes,Yes,0
CUST00411,Male,79,11,Month-to-month,Fiber optic,55.74,642.25,Electronic check,No,No,No,Yes,1
CUST00412,Female,74,29,Month-to-month,Fiber optic,90.01,2675.54,Mailed check,Yes,No,No,Yes,1
CUST00413,Female,72,37,Month-to-month,Fiber optic,60.63,2233.88,Electronic check,Yes,No,No,Yes,1
CUST00414,Male,51,59,Month-to-month,DSL,36.09,2048.04,Bank transfer,No,No,No,Yes,0
CUST00415,Male,58,37,Month-to-month,Fiber optic,88.88,3267.4,Bank transfer,Yes,No,Yes,No,0
CUST00416,Male,31,14,Month-to-month,DSL,51.46,760.83,Bank transfer,Yes,No,Yes,Yes,1
CUST00417,Male,21,17,One year,DSL,77.36,1308.3,Credit card,No,Yes,No,No,0
CUST00418,Female,46,51,Two year,DSL,65.41,3328.89,Bank transfer,Yes,No,Yes,Yes,0
CUST00419,Female,58,28,Month-to-month,No,46.11,1261.27,Mailed check,Yes,No,Yes,No,0
CUST00420,Female,62,59,Month-to-month,DSL,56.04,3330.62,Bank transfer,Yes,No,No,No,0
CUST00421,Female,67,20,Month-to-month,No,41.9,874.67,Bank transfer,No,No,No,Yes,0
CUST00422,Female,32,16,Month-to-month,DSL,23.62,365.97,Bank transfer,Yes,No,Yes,No,1
CUST00423,Female,45,17,One year,No,31.74,570.15,Bank transfer,No,Yes,No,No,0
CUST00424,Male,59,56,Month-to-month,Fiber optic,51.02,2930.58,Electronic check,No,No,Yes,Yes,1
CUST00425,Female,33,36,Month-to-month,DSL,55.96,1977.87,Bank transfer,No,No,No,No,0
CUST00426,Male,29,59,One year,Fiber optic,102.51,6039.32,Bank transfer,Yes,Yes,Yes,Yes,0
CUST00427,Male,69,37,Two year,DSL,47.37,1758.46,Electronic check,No,No,No,Yes,0
CUST00428,Female,22,11,Month-to-month,DSL,44.93,484.66,Electronic check,No,Yes,Yes,Yes,1
CUST00429,Male,51,0,Month-to-month,Fiber optic,61.03,-18.15,Credit card,Yes,No,No,Yes,1
CUST00430,Female,59,57,Month-to-month,Fiber optic,75.76,4346.95,Mailed check,No,No,No,No,1
CUST00431,Male,18,2,Month-to-month,Fiber optic,51.55,98.65,Credit card,Yes,Yes,No,Yes,1
CUST00432,Female,56,62,Month-to-month,Fiber optic,84.68,5306.65,Electronic check,No,No,No,Yes,0
CUST00433,Male,49,20,Month-to-month,DSL,72.52,1453.41,Electronic check,No,No,Yes,Yes,0
CUST00434,Female,43,22,Two year,No,24.34,501.49,Electronic check,No,No,No,No,0
CUST00435,Female,34,8,Month-to-month,No,41.93,349.46,Credit card,No,No,No,Yes,1
CUST00436,Female,65,54,Month-to-month,DSL,50.32,2805.88,Bank transfer,No,Yes,No,Yes,0
CUST00437,Female,76,18,Month-to-month,DSL,20,372.42,Mailed check,No,Yes,No,No,0
CUST00438,Female,44,61,Month-to-month,Fiber optic,81.29,4978.31,Mailed check,No,Yes,Yes,Yes,0
CUST00439,Male,41,38,One year,Fiber optic,96.29,3728.53,Bank transfer,No,No,No,Yes,1
CUST00440,Male,52,26,Month-to-month,DSL,64.96,1641.69,Mailed check,No,No,No,Yes,0
CUST00441,Male,63,45,Month-to-month,DSL,41.2,1876.46,Bank transfer,No,No,Yes,Yes,0
CUST00442,Female,59,33,Month-to-month,Fiber optic,75.28,2472.66,Credit card,No,No,No,Yes,0
CUST00443,Male,71,32,Month-to-month,Fiber optic,54.07,1670.13,Electronic check,No,No,Yes,Yes,1
CUST00444,Female,56,49,Month-to-month,DSL,76.19,3732.72,Bank transfer,No,No,Yes,No,0
CUST00445,Female,43,19,Month-to-month,Fiber optic,67.37,1291.17,Bank transfer,Yes,No,No,No,0
CUST00446,Male,66,39,Month-to-month,Fiber optic,85.43,3243.72,Electronic check,No,Yes,No,Yes,0
CUST00447,Male,79,57,Month-to-month,DSL,50.87,2797,Electronic check,No,Yes,No,No,1
CUST00448,Female,55,30,Month-to-month,Fiber optic,63.73,1878.86,Mailed check,No,Yes,No,Yes,0
CUST00449,Male,40,37,One year,DSL,56.14,2100.39,Bank transfer,Yes,No,Yes,Yes,0
CUST00450,Female,39,44,One year,Fiber optic,82.33,3619.54,Electronic check,No,No,Yes,Yes,0
CUST00451,Female,21,40,One year,DSL,39.7,1670.31,Mailed check,No,Yes,Yes,Yes,0
CUST00452,Female,66,8,Two year,DSL,57.24,455.48,Credit card,Yes,Yes,No,Yes,1
CUST00453,Female,76,8,Month-to-month,DSL,73.25,581.06,Bank transfer,No,No,No,Yes,1
CUST00454,Female,26,62,Two year,DSL,39.89,2480.95,Credit card,No,No,No,No,0
CUST00455,Male,21,21,Month-to-month,Fiber optic,79.85,1719.23,Electronic check,No,No,No,Yes,1
CUST00456,Male,24,15,Month-to-month,Fiber optic,67.04,974.94,Electronic check,No,No,Yes,Yes,0
CUST00457,Female,40,31,Month-to-month,DSL,38.04,1211.49,Bank transfer,No,No,No,Yes,1
CUST00458,Female,19,65,Month-to-month,DSL,29.39,1941.77,Credit card,No,Yes,No,Yes,0
CUST00459,Male,66,13,Two year,Fiber optic,87.03,1104.04,Electronic check,No,Yes,No,Yes,0
CUST00460,Male,41,37,Month-to-month,DSL,25.81,1009.38,Bank transfer,No,Yes,No,Yes,1
CUST00461,Female,57,7,Month-to-month,DSL,58.89,453.38,Bank transfer,Yes,Yes,No,Yes,1
CUST00462,Male,72,20,Month-to-month,Fiber optic,62.46,1310.26,Bank transfer,No,No,No,No,1
CUST00463,Female,79,55,Month-to-month,Fiber optic,87.26,4837.37,Electronic check,No,Yes,Yes,Yes,1
CUST00464,Male,48,45,Month-to-month,Fiber optic,72.23,3323.34,Electronic check,Yes,No,No,Yes,0
CUST00465,Female,64,42,Month-to-month,Fiber optic,74.6,3168.42,Bank transfer,No,No,No,Yes,1
CUST00466,Male,48,45,Month-to-month,DSL,61.3,2678.53,Mailed check,No,Yes,No,Yes,1
CUST00467,Female,64,47,Two year,Fiber optic,87.51,4017.39,Bank transfer,No,Yes,No,Yes,0
CUST00468,Male,57,69,Month-to-month,DSL,55.2,3824.6,Bank transfer,Yes,No,Yes,Yes,1
CUST00469,Male,65,30,Month-to-month,DSL,65.81,2038.76,Bank transfer,No,No,No,Yes,1
CUST00470,Female,68,32,One year,Fiber optic,71.64,2225.87,Mailed check,Yes,Yes,Yes,No,0
CUST00471,Male,60,43,Two year,Fiber optic,59.01,2553.72,Credit card,No,No,Yes,No,0
CUST00472,Female,51,70,Month-to-month,DSL,42.8,3053.54,Electronic check,Yes,No,No,Yes,0
CUST00473,Male,72,7,Month-to-month,DSL,30.31,161.1,Electronic check,Yes,No,Yes,Yes,1
CUST00474,Female,41,1,Two year,Fiber optic,55.65,47.22,Credit card,No,No,No,Yes,0
CUST00475,Male,66,16,Month-to-month,Fiber optic,54.19,889.47,Bank transfer,No,No,Yes,No,1
CUST00476,Female,77,51,Month-to-month,Fiber optic,41.57,2058.98,Bank transfer,No,Yes,No,Yes,1
CUST00477,Male,43,44,Month-to-month,Fiber optic,58.87,2652.44,Electronic check,Yes,Yes,Yes,No,0
CUST00478,Female,33,36,Two year,Fiber optic,81.03,2924.26,Bank transfer,No,No,No,Yes,0
CUST00479,Male,74,41,Two year,Fiber optic,77.45,3170.71,Credit card,Yes,No,Yes,No,0
CUST00480,Female,64,43,One year,Fiber optic,65.02,2717.49,Electronic check,Yes,Yes,No,No,0
CUST00481,Female,30,37,Month-to-month,DSL,53.7,1997.12,Mailed check,Yes,No,No,Yes,1
CUST00482,Female,32,5,Month-to-month,DSL,64.31,275.56,Bank transfer,Yes,Yes,No,Yes,1
CUST00483,Male,44,67,Month-to-month,Fiber optic,55.48,3771.8,Credit card,No,No,Yes,Yes,1
CUST00484,Female,21,50,Two year,DSL,69.4,3486.04,Electronic check,Yes,No,No,Yes,0
CUST00485,Male,33,34,Two year,DSL,47.35,1548.68,Electronic check,No,Yes,No,Yes,0
CUST00486,Female,47,57,Month-to-month,Fiber optic,80.81,4555,Mailed check,No,No,No,No,1
CUST00487,Male,61,56,One year,DSL,53.33,2983.18,Bank transfer,Yes,No,No,No,0
CUST00488,Female,47,5,Month-to-month,Fiber optic,54.01,300.55,Mailed check,No,Yes,No,No,1
CUST00489,Male,53,12,Month-to-month,DSL,43.52,561.25,Credit card,No,No,No,No,0
CUST00490,Male,20,58,One year,Fiber optic,73.31,4174.67,Electronic check,No,Yes,Yes,Yes,0
CUST00491,Female,39,29,Month-to-month,Fiber optic,48.98,1404.15,Electronic check,No,No,No,Yes,1
CUST00492,Male,66,1,Month-to-month,Fiber optic,57.57,6.36,Mailed check,No,No,Yes,Yes,1
CUST00493,Male,39,57,Month-to-month,DSL,37,2159.42,Mailed check,No,No,No,Yes,1
CUST00494,Female,67,35,One year,Fiber optic,57.62,2011.45,Mailed check,Yes,Yes,No,Yes,0
CUST00495,Male,74,71,Two year,Fiber optic,63.01,4437.85,Bank transfer,Yes,No,Yes,No,0
CUST00496,Male,67,44,Two year,No,40.14,1841.02,Electronic check,No,Yes,No,Yes,0
CUST00497,Male,72,8,One year,Fiber optic,77.51,654.58,Bank transfer,No,No,No,No,1
CUST00498,Female,77,64,Month-to-month,Fiber optic,61.37,3925.27,Credit card,No,Yes,No,Yes,1
CUST00499,Male,66,49,Month-to-month,DSL,58.12,2819.55,Bank transfer,No,No,No,No,1
CUST00500,Female,29,31,Two year,Fiber optic,50.67,1463.49,Mailed check,Yes,No,No,Yes,0
CUST00501,Male,72,42,Month-to-month,No,45.75,1904.14,Credit card,Yes,Yes,No,Yes,0
CUST00502,Male,38,53,One year,Fiber optic,58.71,3097.85,Credit card,Yes,Yes,Yes,Yes,0
CUST00503,Male,73,46,One year,Fiber optic,67.33,3153.29,Bank transfer,No,Yes,No,Yes,0
CUST00504,Female,21,13,One year,Fiber optic,65.27,785.15,Bank transfer,Yes,No,No,Yes,0
CUST00505,Male,48,47,Month-to-month,DSL,24.14,1153.65,Mailed check,No,No,No,Yes,1
CUST00506,Male,61,54,Month-to-month,Fiber optic,73.33,3993.68,Mailed check,No,No,No,No,1
CUST00507,Female,48,28,One year,Fiber optic,72.87,2021.71,Credit card,Yes,Yes,Yes,No,0
CUST00508,Male,75,46,Two year,Fiber optic,44.68,2053.75,Mailed check,No,Yes,No,No,0
CUST00509,Female,40,62,One year,Fiber optic,78.61,4895.78,Electronic check,No,No,No,Yes,1
CUST00510,Female,71,18,Month-to-month,Fiber optic,64.66,1156.92,Electronic check,No,No,No,Yes,0
CUST00511,Male,70,8,Month-to-month,Fiber optic,64.59,619.55,Credit card,No,No,No,Yes,1
CUST00512,Female,37,36,One year,DSL,47.83,1781.23,Bank transfer,Yes,No,Yes,Yes,0
CUST00513,Male,32,51,One year,Fiber optic,58.49,3002.38,Bank transfer,No,No,No,Yes,1
CUST00514,Female,40,56,One year,No,46.92,2626.97,Electronic check,No,Yes,No,Yes,0
CUST00515,Female,45,27,Month-to-month,Fiber optic,73.25,2017.44,Bank transfer,No,Yes,Yes,Yes,0
CUST00516,Male,33,35,Two year,No,40.43,1411.82,Mailed check,No,Yes,No,Yes,0
CUST00517,Female,54,63,Month-to-month,Fiber optic,48.82,3017.45,Electronic check,No,No,No,Yes,1
